"video_id","video_title","video_description","video_title_language","video_description_language","video_duration","video_views","video_likes","video_dislikes","published_at","channel_name","channel_id","comment_type","comment_id","reply_to_comment_id","youtube_comment_id","youtube_reply_id","youtube_parent_id","author_name","author_channel_id","author_subscribers","text","date","likes","language","blob_sentiment","vader_sentiment"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxchooUTgR-xEsAmQx4AaABAg","","UgxchooUTgR-xEsAmQx4AaABAg","","","Hanane El kadir","UCnXCPBFZlcGh6QIL9WqOQkw","1","Il y a des français qui regarde la vidéo 😊","2023-03-18T13:31:08Z","0","fr","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgzenI6Kqi4JgGo68094AaABAg","","UgzenI6Kqi4JgGo68094AaABAg","","","Naveen Tyagi","UCG-WJV-1hTWgMiZk_VvDszA","0","Wonderful 🎉❤❤❤❤❤❤","2023-03-18T13:31:05Z","0","de","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyCkE78P7jdGCc-zQh4AaABAg","","UgyCkE78P7jdGCc-zQh4AaABAg","","","Mirjana Djukanovic","UCMS2AZAtqJXZJH1b5blnbPQ","0","Bravo❤","2023-03-18T13:03:35Z","0","sk","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwyEalW-Xs2u952ikp4AaABAg","","UgwyEalW-Xs2u952ikp4AaABAg","","","sara krasniqi","UCf7vsTdp1zeuDxTaEj2JQkg","0","wasesas   ist     das","2023-03-18T13:00:35Z","0","af","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwXUUC_OMlbyXZB0_R4AaABAg","","UgwXUUC_OMlbyXZB0_R4AaABAg","","","Nadya","UCaF28yOvoQmwqOKA8F4PENw","4","Можно артикль","2023-03-18T10:46:54Z","0","ru","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugz2pvWQ-in0-5xVmEV4AaABAg","","Ugz2pvWQ-in0-5xVmEV4AaABAg","","","настя💗","UCyvZpn2I1zf9lYrgLTh76aA","104","Аааа, так это такие мине помадки? А я та думала, что это мине ластики😂","2023-03-18T10:05:26Z","0","ru","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","reply","Ugz2pvWQ-in0-5xVmEV4AaABAg.9nOmuNEGys99nVslVFEltE","Ugz2pvWQ-in0-5xVmEV4AaABAg","","Ugz2pvWQ-in0-5xVmEV4AaABAg.9nOmuNEGys99nVslVFEltE","Ugz2pvWQ-in0-5xVmEV4AaABAg","@ppmobile-pp9ps","UCvb62C_YGi95k48SyfDc3IQ","N/A","ยำพนนดพพยพยำยพยำพนพยพบพนพสพยดดยสำสดด❤😂❤❤❤❤❤😊😊😊🎉🎉","2023-03-21T04:11:20Z","0","th","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugxs2knUCDyH8qlZX7h4AaABAg","","Ugxs2knUCDyH8qlZX7h4AaABAg","","","•[MR§.büttërfly]•🦋(OFFICAL)","UCJE5wuU1EA00NUyIKHH39Dg","278","Ok","2023-03-18T09:14:17Z","0","af","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxJatYChpc7USexDNN4AaABAg","","UgxJatYChpc7USexDNN4AaABAg","","","NASUKI","UCCfGQ52rCsGJCmCRGBLjTyQ","37","Tbh I thought it was real candy-😀","2023-03-18T08:46:39Z","2","en","0.2","0.36"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxCHfsjgvuAQxjqncx4AaABAg","","UgxCHfsjgvuAQxjqncx4AaABAg","","","Bulha Sulina","UCgluir10CgqSxKkf82SWuNg","2","Saya ada","2023-03-18T06:32:37Z","0","so","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugz5HXJkVOzms_7DxRV4AaABAg","","Ugz5HXJkVOzms_7DxRV4AaABAg","","","ᰔᩚ𝙺𝚊𝚢𝚕𝚒𝚎 zenᰔᩚ","UCQqFnKgGdine6W5U-IXD13A","12","I tought it is chocolate","2023-03-18T03:36:13Z","0","en","0.0","0.0"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwLGUGzMICo9BIm1454AaABAg","","UgwLGUGzMICo9BIm1454AaABAg","","","Milagros LLanos","UCzjh13xD32QkeQGvdhJTGrw","0","???","2023-03-18T03:30:54Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyC4ACjv5_C904YgVd4AaABAg","","UgyC4ACjv5_C904YgVd4AaABAg","","","Milagros LLanos","UCzjh13xD32QkeQGvdhJTGrw","0","Dónde lo consigo","2023-03-18T03:30:47Z","0","es","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgwNJD8tkJPHowP9EfB4AaABAg","","UgwNJD8tkJPHowP9EfB4AaABAg","","","Esu🙌","UC97oYNKcPo5rZb7o0WQ5xGQ","95","The way she was struggling to put the cap of a that 😭😭😭😭




Btw love your videos 👍👍","2023-03-18T03:28:03Z","0","en","0.5","-0.88"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugzyl191IDT0OdiIf7R4AaABAg","","Ugzyl191IDT0OdiIf7R4AaABAg","","","Tamar Almeida","UCHb2rQ9q7T_ts3RMH6wFYQQ","10","Eu achando que era bombons 😂😂😂😂","2023-03-18T02:17:57Z","0","pt","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgziJo6FJCZeU9z4-2N4AaABAg","","UgziJo6FJCZeU9z4-2N4AaABAg","","","Sally Bravo","UC1iUtLNvhcOeXdnVRAOMniQ","6","Ner  f bfjt","2023-03-18T01:26:08Z","0","da","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxUPHdDUzhSd6CCmyd4AaABAg","","UgxUPHdDUzhSd6CCmyd4AaABAg","","","Noynoy Dacir","UCjGJdTVVPOPPYai2yNLJDUQ","0","Haw match. That","2023-03-18T01:17:45Z","0","en","0.0","0.0"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgxdbWnCDpieTCQTuVt4AaABAg","","UgxdbWnCDpieTCQTuVt4AaABAg","","","Alejandra🐕","UC0S66H4ZqWbWOh2LEBIcm5w","0","Oma igac","2023-03-18T01:17:44Z","0","so","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyQVD0BtKF9yHfQPOJ4AaABAg","","UgyQVD0BtKF9yHfQPOJ4AaABAg","","","Nicole Francia","UCm5QKkiPIG8Djl0R30oS41A","3","Are those pres on 💅","2023-03-18T00:56:54Z","0","en","0.0","0.0"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugx0UB9s3W2_GSSMMex4AaABAg","","Ugx0UB9s3W2_GSSMMex4AaABAg","","","FjsbD Afaff","UCC6th8Bu5q969LiJKpI6giA","3","Это помады?","2023-03-17T22:39:37Z","1","ru","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgzQHkQCEwD9HYRPqP14AaABAg","","UgzQHkQCEwD9HYRPqP14AaABAg","","","Gemma Cottom","UCH-Jz3RMVrOQQyWYeVn_Pzg","1","wher are the from can I get sum please 🥺","2023-03-17T22:01:19Z","0","en","0.0","0.32"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugw3-ao141phaJkR4eh4AaABAg","","Ugw3-ao141phaJkR4eh4AaABAg","","","Jennah Mehek","UC0_W3CCZmj56sPql9SMXFEA","2","Off your lip glass because I don't have any","2023-03-17T21:34:30Z","0","en","0.0","0.0"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyiuSxfSbhUhISM_1Z4AaABAg","","UgyiuSxfSbhUhISM_1Z4AaABAg","","","kim_zineb","UC3yPSok6noWLtCGDxh593Vg","6","얼마나 귀여운","2023-03-17T21:02:14Z","6","ko","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgzpJ7C3FPFHPkaWVqp4AaABAg","","UgzpJ7C3FPFHPkaWVqp4AaABAg","","","gossip girl","UCwI_f4I-01dKAnY-uQf0D5A","1190","❤❤😊","2023-03-17T20:52:32Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgzJjnJE7t7cBTRNlp94AaABAg","","UgzJjnJE7t7cBTRNlp94AaABAg","","","gossip girl","UCwI_f4I-01dKAnY-uQf0D5A","1190","❤❤❤","2023-03-17T20:52:27Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyS-iohwmUWMqweruB4AaABAg","","UgyS-iohwmUWMqweruB4AaABAg","","","Yasmine ","UC39KxzVaOu7DoBhwE8ituFA","227","Jxn","2023-03-17T19:53:20Z","0","so","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgzYd9rQ_LPffFLw_uB4AaABAg","","UgzYd9rQ_LPffFLw_uB4AaABAg","","","Rafael Gomez","UCPFxM5ds9-flWBFCciZ5SpA","0","Esos por favor me vendes eso me vendes esos","2023-03-17T19:39:34Z","0","es","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgzWua5UdJHu1iloUWd4AaABAg","","UgzWua5UdJHu1iloUWd4AaABAg","","","Jetta Racz","UCIupb_hnSuPomny9jsjI-2Q","0","Nagyon jó ❤😮😊","2023-03-17T19:14:21Z","0","hu","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgzTbYubwx1KBXTW7TB4AaABAg","","UgzTbYubwx1KBXTW7TB4AaABAg","","","Yuliana Castro","UCSniop1O7mLNnHTpKQaz6kg","0","Yo tengo eso pero en vez de labial es un resaltador enserio","2023-03-17T19:10:24Z","0","es","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyoVcxrgnzPX2a8D0F4AaABAg","","UgyoVcxrgnzPX2a8D0F4AaABAg","","","_⋆Animiyu⋆_","UCDAJ4DNNHcu0pTrmG6Ibdkg","6710","POV : - You have sensitive ears and ASMR Hurt them,, 
But You Still Gets ASMR videos on fyp-","2023-03-17T18:56:17Z","73","en","0.1","-0.3"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","reply","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49nRc7PvIUSH","UgyoVcxrgnzPX2a8D0F4AaABAg","","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49nRc7PvIUSH","UgyoVcxrgnzPX2a8D0F4AaABAg","@ozie8996","UCAbm05OkFrcrztPstb9fbwA","N/A","4
F😅❤i 😢😂😂🎉😊😮😮😮4😊19❤❤na 😊❤🎉🎉🎉🎉🎉i 🎉w dniu 😅😊😢889888⁸9qw1","2023-03-19T12:28:57Z","1","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","reply","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49nRjmgnnLJR","UgyoVcxrgnzPX2a8D0F4AaABAg","","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49nRjmgnnLJR","UgyoVcxrgnzPX2a8D0F4AaABAg","@MdHanif-xy2mh","UCfIFf8yUDPhZUx1F03kQvKw","N/A","Ggjbtev7","2023-03-19T13:35:53Z","1","sl","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","reply","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49nWoExh3gJm","UgyoVcxrgnzPX2a8D0F4AaABAg","","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49nWoExh3gJm","UgyoVcxrgnzPX2a8D0F4AaABAg","@djydjyxmhckgj5976","UCv6CKtorf4xzoXgHBQJSbYQ","N/A","Everything else was","2023-03-21T12:51:02Z","1","en","0.0","0.0"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","reply","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49nX3a5fu-ww","UgyoVcxrgnzPX2a8D0F4AaABAg","","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49nX3a5fu-ww","UgyoVcxrgnzPX2a8D0F4AaABAg","@kleberkoche4908","UChDWqZUdIJRv1gQYjdwqCvw","N/A","​@djydjyxmhckgj59760e 😊drinks 0","2023-03-21T15:13:52Z","0","sq","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","reply","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49nbVFlhNo5u","UgyoVcxrgnzPX2a8D0F4AaABAg","","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49nbVFlhNo5u","UgyoVcxrgnzPX2a8D0F4AaABAg","@pumpkinpatch7841","UC6GHF8g47U7Fi8dEkEAmcCA","N/A","More like ""tapping"" ASMR hurts them...I really thought that with the amount of times I type in the search bar ""ASMR no talking no tapping"" the algorithm would've gotten the hint by now😒","2023-03-23T17:51:50Z","2","en","0.35","-0.16"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","reply","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49nbq2LOktHu","UgyoVcxrgnzPX2a8D0F4AaABAg","","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49nbq2LOktHu","UgyoVcxrgnzPX2a8D0F4AaABAg","@اعزرفقهعبيرقدرامانيفاطمه","UCVgCQCvZiTM2g38LBuThDig","N/A","On hi hhhy my jchg","2023-03-23T21:02:14Z","0","cy","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","reply","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49plAqdMwKt1","UgyoVcxrgnzPX2a8D0F4AaABAg","","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49plAqdMwKt1","UgyoVcxrgnzPX2a8D0F4AaABAg","@RaniDevi-iu7rt","UCPQIXDeYkGz2PGpKdZUW0yQ","N/A","Shame yi","2023-05-16T05:08:42Z","1","so","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","reply","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49plZcBYhlIG","UgyoVcxrgnzPX2a8D0F4AaABAg","","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49plZcBYhlIG","UgyoVcxrgnzPX2a8D0F4AaABAg","@Animiyu_Official","UCDAJ4DNNHcu0pTrmG6Ibdkg","N/A","@pumpkinpatch7841 ikr fr,
I hate Asmr with these Noises if eating, chewing, tapping, talking,
Etc
I want Asmr of soft music and rain sounds, it's really calm,","2023-05-16T08:45:10Z","2","en","-0.13","-0.2"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","reply","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49pl_D3mugmH","UgyoVcxrgnzPX2a8D0F4AaABAg","","UgyoVcxrgnzPX2a8D0F4AaABAg.9nN9r_InuS49pl_D3mugmH","UgyoVcxrgnzPX2a8D0F4AaABAg","@pumpkinpatch7841","UC6GHF8g47U7Fi8dEkEAmcCA","N/A","@Animiyu_Official 
Do you know @Miracle Forest?

They're my favorite when talking about ambient sounds, they have basically everything and besides the ad at the start of the video there are none.","2023-05-16T08:50:21Z","0","en","0.5","0.78"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugzr3ANuGQy9yoaMvDd4AaABAg","","Ugzr3ANuGQy9yoaMvDd4AaABAg","","","💚Hoppy💚","UCTahpj3OmXkB3nhlSgIwaSg","657","Oi","2023-03-17T18:02:53Z","0","pt","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyrCp-jMQkKNPhv8lt4AaABAg","","UgyrCp-jMQkKNPhv8lt4AaABAg","","","Tilottomaa (Taste of Bangaliana)","UCksxhAlBkWjepzl6BGRqLcw","70","ek to artificial nails upr se tukur takur takur tukur awaz😅😅😅😂😂😅😂","2023-03-17T18:01:54Z","0","id","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","Ugx-3p06XZIsPfsyXpt4AaABAg","","Ugx-3p06XZIsPfsyXpt4AaABAg","","","NAZLEMAS","UCXlCb_664tWLJ2sRc2yBqJw","14","😘🤗😍😍😍😍100000😍👆👍❤💚💙💜💛","2023-03-17T17:58:57Z","0","unknown","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyV68wuHh9yaxqahM14AaABAg","","UgyV68wuHh9yaxqahM14AaABAg","","","Sharmeen Siddiqui","UCnevWS4u5eZYK3u-hK53FMQ","0","Kbhi mujhe mauka Mila na to phle iske nails ko todungi....khatar patar...","2023-03-17T17:29:09Z","0","sw","N/A","N/A"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyUCOOU6O23fggyFQJ4AaABAg","","UgyUCOOU6O23fggyFQJ4AaABAg","","","sohiyyi","UCyV8Xijt2fbkLkq5Etzfx-Q","40","When she opened it, yeah I lost my interest 😑
Even though I don't like sweet things 😂😂","2023-03-17T17:04:59Z","1","en","0.35","0.63"
"JPX8KLmjqRs","#beauty #asmr #oddlysatisfying #makeup #makeuphacks #mini #minilipstick #beautyproducts #shorts","","en","unknown","PT11S","26815307","743354","0","2022-12-10T18:57:00+00:00","Letsgetpurdymaybe","UCK6IfZHq0hJnju5SxJdgSwQ","comment","UgyGhwcX3MXbNTRqpFp4AaABAg","","UgyGhwcX3MXbNTRqpFp4AaABAg","","","Jess W.","UC-8sBi2vEnILxE5dsR5Vv6Q","43","😮 coool wouldn’t have thought that was that","2023-03-17T16:59:20Z","0","en","0.0","0.0"
